owi,ISBN-13,Title,Authors,Publisher,Year,Language,oclc,lcc,ddc,fast
2487686058,9780140436143,Martin Chuzzlewit,['Charles Dickens'],Penguin,2000,en,,,,
47058938,9780465031269,Why Is Sex Fun? - The Evolution Of Human Sexuality,['Jared M. Diamond'],Basic Books,1998,en,35750426,HQ21,306.7,"{'1114160': 'Sex', '1114306': 'Sex customs', '963030': 'Human evolution'}"
325634,9780060183073,The Third Chimpanzee - The Evolution And Future Of The Human Animal,"['Jared M. Diamond', 'Professor of Geography Jared Diamond']",HarperCollins Publishers,1992,en,,,,
2024975,9780822533894,J. K. Rowling,['Colleen A. Sexton'],First Avenue Editions,2005,en,77573536,PR6068.O93,823.914,"{'821945': 'Authors, English', '856634': ""Children's stories--Authorship"", '401675': 'Rowling, J. K', '1073565': 'Potter, Harry (Fictitious character)'}"
884179,9780439321624,Fantastic Beasts And Where To Find Them,"['J. K. Rowling', 'Newt Scamander (pseud)']",Arthur a Levine,2001,en,,,,
299032,9780826452320,JK Rowling's Harry Potter Novels - A Reader's Guide,['Philip Nel'],A&C Black,2001,en,47050453,PR6068.O93,823.914,"{'1005497': 'Magic in literature', '1176454': 'Wizards in literature', '856704': ""Children's stories, English"", '920756': 'Fantasy fiction, English', '1261775': 'English-speaking countries', '854849': 'Children--Books and reading', '1073565': 'Potter, Harry (Fictitious character)', '401675': 'Rowling, J. K'}"
5453582619,9780747584667,Harry Potter And The Half-Blood Prince,['J. K. Rowling'],Bloomsbury Publishing PLC,2006,en,,,,
1877405,9780765342515,The Santaroga Barrier,['Frank Herbert'],Macmillan,2002,en,927861,PS3558.E63,813.54,"{'1204928': 'California', '884980': 'Cults', '950651': 'Hallucinogenic drugs', '1108635': 'Science fiction, American', '920725': 'Fantasy fiction, American', '1108566': 'Science fiction', '920710': 'Fantasy fiction'}"
6488973,9780765342539,The Dosadi Experiment,['Frank Herbert'],Macmillan,2002,en,2837037,PS3558.E63,813.54,"{'1096737': 'Revolutions', '963056': 'Human experimentation in psychology', '1108635': 'Science fiction, American', '1108566': 'Science fiction', '910817': 'English fiction'}"
1781434,9780765342522,The Eyes Of Heisenberg,['Frank Herbert'],Macmillan,2002,en,2622590,PS3558.E63,823.91,"{'1108566': 'Science fiction', '1108635': 'Science fiction, American', '940027': 'Genetic engineering'}"
3134087462,9780413772787,The Birds,"['Aristophanes', ""Sean O'Brien""]",Methuen Drama,2003,en,49293968,PA3877,882.01,"{'832970': 'Birds', '967577': 'Imaginary societies', '944264': 'Gods, Greek', '1204474': 'Greece--Athens', '1007815': 'Manners and customs', '38457': 'Aristophanes', '947136': 'Greek drama (Comedy)', '1359050': 'Birds (Aristophanes)'}"
3606414119,9781420926712,The Frogs,"['Aristophanes', 'B. B. Rogers']",Digireads.com Publishing,2005,en,49294004,PA3877,882.01,"{'894082': 'Dionysus (Greek deity)', '1169330': 'Voyages to the otherworld', '1432078': 'Playwriting', '897549': 'Dramatists', '1208380': 'Greece', '1007815': 'Manners and customs', '947136': 'Greek drama (Comedy)', '947127': 'Greek drama'}"
13179301,9780198144960,Aristophanes Lysistrata,['Aristophanes'],Oxford University Press on Demand,1990,el,,,,
42722732,9780521834346,"Myths Of The Underworld Journey - Plato, Aristophanes, And The 'Orphic' Gold Tablets","['Radcliffe G. Edmonds, III']",Cambridge University Press,2004,en,,,,
10993717650,9781573921336,Assembly Of Women,['Aristophanes'],,1997,en,36130726,PA3877,882.01,"{'1176882': 'Women--Politics and government', '1204474': 'Greece--Athens'}"
4663474815,9780198145042,Comoediae,['Aristophanes'],Oxford University Press,1906,en,,,,
21526536,9781853991141,Forthcoming Books,['Rose Arny'],,1989,en,19775553,PA3879,882.01,"{'38457': 'Aristophanes', '947136': 'Greek drama (Comedy)'}"
2908737592,9781883011086,Later Novels And Other Writings,['Raymond Chandler'],,1995,en,,,,
8907960176,9781883011079,"Raymond Chandler: Stories & Early Novels (LOA #79) - Pulp Stories / The Big Sleep / Farewell, My Lovely / The High Window",['Raymond Chandler'],Library of America,1995,en,,,,
879928,9780375415029,The Lady In The Lake - The Little Sister ; The Long Goodbye ; Playback,['Raymond Chandler'],Everyman's Library,2002,en,,,,
2290772068,9780394757650,The Simple Art Of Murder,['Raymond Chandler'],Vintage Crime/Black Lizard,1950,en,17506654,PS3505.H3224,813.52,"{'891483': 'Detective and mystery stories, American', '891462': 'Detective and mystery stories--Authorship', '1077503': 'Private investigators', '1010370': 'Marlowe, Philip (Fictitious character)', '1204540': 'California--Los Angeles', '1117043': 'Short stories', '1204928': 'California', '891461': 'Detective and mystery stories'}"
4820447893,9780394758282,The Big Sleep,['Raymond Chandler'],Vintage Crime/Black Lizard,1992,en,26717361,PS3505.H3224,813.52,"{'1077503': 'Private investigators', '1010370': 'Marlowe, Philip (Fictitious character)', '1204540': 'California--Los Angeles', '891461': 'Detective and mystery stories', '1204155': 'United States', '1097537': 'Rich people'}"
2010688,9780394757681,The Long Goodbye,['Raymond Chandler'],Vintage,1992,en,26726589,PS3505.H3224,813.52,"{'1077503': 'Private investigators', '1010370': 'Marlowe, Philip (Fictitious character)', '1204540': 'California--Los Angeles', '807048': 'American fiction', '1029788': 'Murder--Investigation', '937713': 'Gangsters', '891461': 'Detective and mystery stories', '1204155': 'United States'}"
364255553,9780812970401,An Evening Of Long Goodbyes - A Novel,['Paul Murray'],Random House Trade Paperbacks,2005,en,52638763,PR6113.U78,813.6,"{'839671': 'Brothers and sisters', '973371': 'Inheritance and succession', '832107': 'Biographers', '855516': 'Children of the rich', '924270': 'Film historians', '1205505': 'Ireland--Dublin'}"
3980167138,9780452286870,The Long Goodbye,['Patti Davis'],Plume,2005,en,36446776,E877.2,973.927092,"{'1075763': 'Presidents--Family relationships', '1204155': 'United States', '169757': 'Davis, Patti', '36392': 'Reagan, Ronald', '806557': ""Alzheimer's disease--Patients"", '952743': 'Health'}"
2487875308,9781421501567,Ghost In The Shell 2: Innocence (Novel-Hard Cover) - After The Long Goodbye,['Masaki Yamada'],VIZ Media LLC,2005,en,61162179,PL865.A497,895.635,"{'885806': 'Cyborgs', '942434': 'Ghosts', '857362': 'Chinese fiction', '920784': 'Fantasy fiction, Japanese'}"
1151219930,,,,,,,16782851,PS3505.H3224,813.52,"{'1010370': 'Marlowe, Philip (Fictitious character)', '1204540': 'California--Los Angeles', '1077503': 'Private investigators', '891461': 'Detective and mystery stories', '1029788': 'Murder--Investigation', '1204155': 'United States', '1087428': 'Radio plays', '43566': 'Chandler, Raymond, 1888-1959'}"
2255125,9780670034727,Breaking The Spell - Religion As A Natural Phenomenon,['Daniel Clement Dennett'],Penguin,2006,en,61240665,BL2775.3,200,"{'1093763': 'Religion', '1093794': 'Religion--Philosophy', '1093858': 'Religion and sociology', '1108176': 'Science'}"
33934288,9780684824710,Darwin's Dangerous Idea - Evolution And The Meanins Of Life,['Daniel C. Dennett'],Simon and Schuster,1996,en,,,,
658975,9780142003848,Freedom Evolves,['Daniel Clement Dennett'],Penguin Books,2004,en,50339840,BJ1461,123.5,"{'933968': 'Free will and determinism', '889035': 'Decision making'}"
11699923845,9780262540377,Brainstorms - Philosophical Essays On Mind And Psychology,['Daniel Clement Dennett'],MIT Press,1981,en,,,,
905875579,9780465073511,Kinds Of Minds - Toward An Understanding Of Consciousness,['Danile C. Dennett'],Basic Books,1997,en,,,,
26189033,9780387987200,"Leaps Of Faith - Science, Miracles, And The Search For Supernatural Consolation",['Nicholas Humphrey'],Springer Science & Business Media,1999,en,33361057,BF1042,133,{'1053079': 'Parapsychology'}
994631,9780262540421,Elbow Room - The Varieties Of Free Will Worth Wanting,['Daniel Clement Dennett'],MIT Press,1984,en,10753084,BJ1461,123.5,{'933968': 'Free will and determinism'}
792960427,9780553345841,The Mind's I - Fantasies And Reflections On Self And Soul,"['Douglas R. Hofstadter', 'Daniel Clement Dennett']",Bantam Dell Publishing Group,1982,en,7739370,B29,126,"{'1111454': 'Self (Philosophy)', '1432098': 'Soul', '975732': 'Intellect', '875441': 'Consciousness', '1060777': 'Philosophy'}"
3943680875,9780553103748,The Illustrated A Brief History Of Time,['Stephen Hawking'],Bantam,1996,en,39256652,QB981,523.1,"{'880600': 'Cosmology', '1127622': 'Space and time', '1063025': 'Physics'}"
3771377924,9780553804362,A Briefer History Of Time,"['Stephen Hawking', 'Stephen W. Hawking', 'Leonard Mlodinow']",Bantam,2005,en,,,,
478962229,9780553802023,The Universe In A Nutshell,['Stephen Hawking'],Bantam,2001,en,46959876,QC174.12,530.12,{'1085128': 'Quantum theory'}
61065002,,,,,,,62121812,QA21,510,"{'1012154': 'Mathematicians', '1012163': 'Mathematics'}"
3901042317,9780465081981,Stephen Hawking's Universe - The Cosmos Explained,['David Filkin'],Basic Books,1998,en,37369385,QB981,523.1,"{'880600': 'Cosmology', '1865003': 'Brief history of time (Hawking, Stephen)'}"
56742746,9780393324464,The Future Of Spacetime,"['Stephen Hawking', 'Timothy Ferris', 'Alan Lightman']",W. W. Norton & Company,2003,en,48092233,QC173.59.S65,530.11,{'1127622': 'Space and time'}
2861239,9780380707638,Stephen Hawking's Universe,['John Boslough'],Avon,1989,en,10605403,QB981,523.1,"{'1898182': 'Hawking, Stephen, 1942-2018', '880600': 'Cosmology', '1063014': 'Physicists', '1204623': 'Great Britain', '819797': 'Astrophysics'}"
4929041911,9780691050843,The Nature Of Space And Time,"['Stephen Hawking', 'Roger Penrose']",Princeton University Press,2000,en,,,,
1059824,,,,,,,32925425,QB500,791.4572,"{'1127807': 'Space sciences', '1356215': 'Star trek (Television program)', '1166421': 'Video games', '1063025': 'Physics', '1144998': 'Technological forecasting'}"
5918,9780713484076,Falconry And Hawking,['Phillip Glasier'],Batsford,1998,en,58999204,SK321,799.232,{'919992': 'Falconry'}
365936227,9780316281331,"The World Treasury Of Physics, Astronomy, And Mathematics","['Timothy Ferris', 'Clifton Fadiman']",Little Brown & Company,1993,en,22275454,QC71,500.2,"{'1012163': 'Mathematics', '1063025': 'Physics', '1108336': 'Science--Philosophy', '819673': 'Astronomy', '1012154': 'Mathematicians', '1063014': 'Physicists', '819629': 'Astronomers', '1108176': 'Science'}"
2287546772,9780452282315,The Art Of Nonfiction - A Guide For Writers And Readers,['Ayn Rand'],NAL,2001,en,,,,
559644,9780452278875,Journals Of Ayn Rand,"['Ayn Rand', 'Leonard Peikoff', 'David Harriman']",Penguin,1999,en,36566117,PS3535.A547,818.5203,"{'18052': 'Rand, Ayn', '1204155': 'United States', '1042814': 'Objectivism (Philosophy)', '1039688': 'Novelists, American', '1060746': 'Philosophers', '1178201': 'Women novelists, American', '1178286': 'Women philosophers', '1177210': 'Women authors, American'}"
3372117163,9780451191151,The Fountainhead,"['Alexander McCall Smith', 'Ayn Rand']",Signet,1943,en,,,,
8961540570,9780446618762,"The 36-Hour Day - A Family Guide To Caring For Persons With Alzheimer Disease, Related Dementing Illnesses, And Memory Loss In Later Life","['Nancy L. Mace', 'Peter V. Rabins']",Grand Central Life & Style,2006,en,,,,
46643095,9780060793197,The 3-Hour Diet (TM) On The Go (Collins Gem),['Jorge Cruise'],William Morrow Paperbacks,2005,en,63691038,RM222.2,613.25,{'1092289': 'Reducing diets'}
663662,9781400051571,The Last Hours Of Ancient Sunlight - The Fate Of The World And What We Can Do Before It's Too Late,['Thom Hartmann'],Harmony,2004,en,52720742,GF41,304.2,"{'913324': 'Environmental protection', '962941': 'Human ecology', '962959': 'Human ecology--Philosophy'}"
8220,9780312425029,Specimen Days - A Novel,['Michael Cunningham'],Macmillan,2006,en,57531384,PS3553.U484,813.54,"{'1204333': 'New York (State)--New York', '1148160': 'Terrorists', '39575': 'Whitman, Walt, 1819-1892', '1742248': 'Extraterrestrial beings', '807048': 'American fiction', '942396': 'Ghost stories', '1004959': 'Machinery', '1205427': 'Ireland'}"
1073836909,9780312424084,A Home At The End Of The World - A Novel,['Michael Cunningham'],Macmillan,2004,en,22309642,PS3553.U484,813.54,"{'1006633': 'Male friendship', '939117': 'Gay men', '1156439': 'Triangles (Interpersonal relations)', '1053308': 'Parent and child', '1210280': 'New York (State)', '807048': 'American fiction', '935174': 'Friendship', '1007080': 'Man-woman relationships'}"
46860910,9780316172325,Blink - The Power Of Thinking Without Thinking,['Malcolm Gladwell'],"Little, Brown",2005,en,,,,
2065390,9780849945113,Blink,['Ted Dekker'],WestBow Press,2004,en,154697506,PS3554.E43,813.54,"{'1031015': 'Muslim women--Social conditions', '1074981': 'Precognition', '1204928': 'California', '945822': 'Graduate students', '1076505': 'Princesses', '1210372': 'Saudi Arabia', '1030996': 'Muslim women', '1241586': 'Middle East'}"
38881586,9780743422079,Blink-182 - Tales From Beneath Your Mom,"['Blink-182', 'Anne Hoppus']",MTV Books,2001,en,49704879,ML421.B58,782.421660922,"{'1204155': 'United States', '1099238': 'Rock musicians', '753887': 'Blink-182 (Musical group)', '1099179': 'Rock groups'}"
1927209906,9780517147689,The Complete Novels,['Jane Austen'],Gramercy,1981,en,32780702,PR4030,823.7,"{'1007815': 'Manners and customs', '1219920': 'England', '1003014': 'Romance fiction, English', '1183301': 'Young women', '1122346': 'Social classes', '881873': 'Courtship', '1119758': 'Sisters'}"
134856,9780452286535,The Jane Austen Book Club,['Karen Joy Fowler'],Penguin,2005,en,52574555,PS3556.O844,813.54,"{'836131': 'Book clubs (Discussion groups)', '1204928': 'California', '948503': 'Group reading', '32929': 'Austen, Jane, 1775-1817', '815447': 'Art appreciation', '836454': 'Books and reading', '923711': 'Fiction--Appreciation'}"
1927209906,9780517118290,The Complete Novels,['Jane Austen'],Gramercy,1995,en,,,,
2226347762,9780192832979,Jane Austen's Letters,['Jane Austen'],"Oxford University Press, USA",1997,en,30739492,PR4036,823.7,"{'1039718': 'Novelists, English', '1779661': 'Correspondence (Austen, Jane)', '32929': 'Austen, Jane, 1775-1817', '1178213': 'Women novelists, English'}"
3536,9780192802637,Persuasion,['Jane Austen'],"Oxford University Press, USA",2004,en,44955934,PR4034,823.7,"{'1219920': 'England', '1183301': 'Young women', '1116147': 'Ship captains', '1026939': 'Motherless families', '1093554': 'Rejection (Psychology)', '1007815': 'Manners and customs', '1007080': 'Man-woman relationships', '925778': 'First loves'}"
14477403,9780972121798,Tea With Jane Austen,['Kim Wilson'],,2004,en,55877833,PR4036,823.7,"{'1039718': 'Novelists, English', '1144120': 'Tea', '1144163': 'Tea in literature', '1219920': 'England', '800074': 'Afternoon teas', '898195': 'Drinking customs', '898198': 'Drinking customs in literature', '1007815': 'Manners and customs'}"
1412880787,,,,,,,69652152,PS3515.E37,813.52,"{'926174': 'Fishers', '1205805': 'Cuba', '1199154': 'Older men', '935174': 'Friendship', '1010365': 'Marlin fishing', '881609': 'Courage', '807048': 'American fiction', '1006633': 'Male friendship'}"
918745111,9780764586606,CliffsNotes On Hemingway's The Old Man And The Sea,['Jeanne Salladé Criswell'],Cliffs Notes,2000,en,,,,
4035028,9780679731368,Flaubert's Parrot,['Julian Barnes'],Vintage,1984,en,,,,
1459441,9780140435825,Flaubert In Egypt - A Sensibility On Tour,['Gustave Flaubert'],Penguin,1996,en,,,,
364038337,9780192836229,A Sentimental Education - The Story Of A Young Man,['Gustave Flaubert'],"Oxford University Press, USA",2000,en,342280,PQ2246.E4,843.8,"{'1205283': 'France--Paris', '1204289': 'France', '1162027': 'Unrequited love', '1183263': 'Young men', '1010701': 'Married women', '1007815': 'Manners and customs', '1176420': 'Wives', '831688': 'Bildungsromans'}"
2967459,9780140448009,Three Tales,['Gustave Flaubert'],ePenguin,2005,en,,,,
364038337,9780140447972,Sentimental Education,"['Gustave Flaubert', 'Geoffrey Wall']",ePenguin,1964,en,342280,PQ2246.E4,843.8,"{'1205283': 'France--Paris', '1204289': 'France', '1162027': 'Unrequited love', '1183263': 'Young men', '1010701': 'Married women', '1007815': 'Manners and customs', '1176420': 'Wives', '831688': 'Bildungsromans'}"
4061548674,9780226735191,"The Family Idiot - Gustave Flaubert, 1821-1857, Volume 5",['Jean-Paul Sartre'],University of Chicago Press,1981,en,7273726,PQ2247,843.8,"{'36477': 'Flaubert, Gustave, 1821-1880', '1039731': 'Novelists, French'}"
459167,9780312422158,Middlesex - A Novel,['Jeffrey Eugenides'],Macmillan,2002,en,,,,
793977689,9780743270755,Team Of Rivals - The Political Genius Of Abraham Lincoln,['Doris Kearns Goodwin'],Simon and Schuster,2006,en,61479616,E457.45,973.7092,"{'1204155': 'United States', '1075723': 'Presidents', '1069363': 'Political leadership', '30184': 'Lincoln, Abraham, 1809-1865', '1919741': 'Politics and government', '940195': 'Genius', '935174': 'Friendship'}"
3943515730,9780743223133,John Adams,['David McCullough'],Simon & Schuster,2002,en,45827978,E322,973.44092,"{'1075723': 'Presidents', '1204155': 'United States', '1919741': 'Politics and government', '42531': 'Adams, John, 1735-1826'}"
149059679,9781574671322,The John Adams Reader - Essential Writings On An American Composer,['Thomas Robert May'],Hal Leonard Corporation,2006,en,67872729,ML410.A233,780.92,"{'1204155': 'United States', '871620': 'Composers', '1030269': 'Music', '69491': 'Adams, John, 1947-'}"
